"country","year","paved","paved.note","paved.source","unpaved","unpaved.note","unpaved.source","total","total.note","total.source","paved.ratio","land_area_sqkm","population","road_length_per_sqkm","road_length_per_capita"
"South Africa",2011,134962.75,NA,"linear interpolation",516330.5,NA,"linear interpolation",651293.25,NA,"linear interpolation",20.7222706515076,1213090,52443325,0.536887823656942,0.012418992312177
"South Africa",2012,142959.166666667,NA,"linear interpolation",540241,NA,"linear interpolation",683200.166666667,NA,"linear interpolation",20.924931468352,1213090,53145033,0.563190007886197,0.0128553907693813
"South Africa",2013,150955.583333333,NA,"linear interpolation",564151.5,NA,"linear interpolation",715107.083333333,NA,"linear interpolation",21.1095074921763,1213090,53873616,0.589492192115452,0.0132737903342767
"South Africa",2014,158952,NA,"CIA World Factbook (2015 to 2018)",588062,NA,"CIA World Factbook (2015 to 2018)",747014,NA,"CIA World Factbook (2015 to 2018)",21.2783160690429,1213090,54729551,0.615794376344706,0.0136491892652289
"South Africa",2015,158538,NA,"linear interpolation",589969,NA,"linear interpolation",748507,NA,"linear interpolation",21.1805634416245,1213090,55876504,0.617025117674698,0.0133957378579018
"South Africa",2016,158124,NA,"CIA World Factbook (2019 to 2023)",591876,NA,"CIA World Factbook (2019 to 2023)",750000,NA,"CIA World Factbook (2019 to 2023)",21.0832,1213090,56422274,0.61825585900469,0.0132926226971993
"South Sudan",2012,NA,NA,NA,NA,NA,NA,7000,NA,"CIA World Factbook (2015 to 2019)",NA,631930,10701604,0.0110771762695235,0.000654107552475311
"South Sudan",2013,NA,NA,NA,NA,NA,NA,18885.7142857143,NA,"linear interpolation",NA,631930,11106031,0.0298857694455308,0.00170049176755533
"South Sudan",2014,NA,NA,NA,NA,NA,NA,30771.4285714286,NA,"linear interpolation",NA,631930,11213284,0.0486943626215381,0.00274419416929319
"South Sudan",2015,NA,NA,NA,NA,NA,NA,42657.1428571429,NA,"linear interpolation",NA,631930,11194299,0.0675029557975454,0.00381061313952243
"South Sudan",2016,NA,NA,NA,NA,NA,NA,54542.8571428571,NA,"linear interpolation",NA,631930,11066105,0.0863115489735527,0.00492882158111252
"South Sudan",2017,NA,NA,NA,NA,NA,NA,66428.5714285714,NA,"linear interpolation",NA,631930,10658226,0.10512014214956,0.00623261051403596
"South Sudan",2018,NA,NA,NA,NA,NA,NA,78314.2857142857,NA,"linear interpolation",NA,631930,10395329,0.123928735325567,0.00753360338227734
"South Sudan",2019,300,NA,"CIA World Factbook (2020 to 2023)",89900,NA,"CIA World Factbook (2020 to 2023)",90200,NA,"CIA World Factbook (2020 to 2023)",0.332594235033259,631930,10447666,0.142737328501575,0.00863350723501306
"Spain",2003,659629,"includes 12009 km of expressways","CIA World Factbook (2006 to 2007)",6663,NA,"CIA World Factbook (2006 to 2007)",666292,NA,"CIA World Factbook (2006 to 2007)",98.9999879932522,499210,42187645,1.33469281464714,0.0157935338651873
"Spain",2003,659629,"including 12009 km of expressways","CIA World Factbook (2006 to 2007)",6663,NA,"CIA World Factbook (2006 to 2007)",666292,NA,"CIA World Factbook (2006 to 2007)",98.9999879932522,499210,42187645,1.33469281464714,0.0157935338651873
"Spain",2004,666827.333333333,NA,"linear interpolation",NA,NA,NA,671269.333333333,NA,"linear interpolation",99.3382685936296,499180,42921895,1.34474404690359,0.0156393219202771
"Spain",2005,674025.666666667,NA,"linear interpolation",NA,NA,NA,676246.666666667,NA,"linear interpolation",99.6715695456293,499090,43653155,1.35495935936738,0.0154913583374825
"Spain",2006,681224,"includes 13872 km of expressways","CIA World Factbook (2008 to 2009)",NA,NA,NA,681224,NA,"CIA World Factbook (2008 to 2009)",100,498980,44397319,1.36523307547397,0.015343809386328
"Spain",2007,681261,NA,"linear interpolation",NA,NA,NA,681261,NA,"linear interpolation",100,499110,45226803,1.36495161387269,0.0150632137319103
"Spain",2008,681298,"includes 15152 km of expressways","CIA World Factbook (2010 to 2012)",NA,NA,NA,681298,NA,"CIA World Factbook (2010 to 2012)",100,498800,45954106,1.3658740978348,0.0148256175411181
"Spain",2009,681923.666666667,NA,"linear interpolation",NA,NA,NA,681923.666666667,NA,"linear interpolation",100,498660,46362946,1.36751226620677,0.0147083765269504
"Spain",2010,682549.333333333,NA,"linear interpolation",NA,NA,NA,682549.333333333,NA,"linear interpolation",100,500010,46576897,1.36507136523936,0.0146542465749346
"Spain",2011,683175,"includes 16205 km of expressways","CIA World Factbook (2013 to 2023)",NA,NA,NA,683175,NA,"CIA World Factbook (2013 to 2023)",100,499880,46742697,1.36667800272065,0.0146156521520356
"Sri Lanka",2003,78802,NA,"CIA World Factbook (2006 to 2009)",18484,NA,"CIA World Factbook (2008 to 2009)",97286,NA,"CIA World Factbook (2008 to 2009)",81.0003494850235,62710,19303180,1.55136341891245,0.00503989498103421
"Sri Lanka",2004,69969.8571428571,NA,"linear interpolation",29717.1428571429,NA,"linear interpolation",96210.2,NA,"linear interpolation",72.7260281579886,62710,19490431,1.53420826024557,0.0049362787308295
"Sri Lanka",2005,61137.7142857143,NA,"linear interpolation",40950.2857142857,NA,"linear interpolation",95134.4,NA,"linear interpolation",64.2645712651936,62710,19673866,1.5170531015787,0.00483557222561138
"Sri Lanka",2006,52305.5714285714,NA,"linear interpolation",52183.4285714286,NA,"linear interpolation",94058.6,NA,"linear interpolation",55.6095576891124,62710,19870706,1.49989794291182,0.0047335308569308
"Sri Lanka",2007,43473.4285714286,NA,"linear interpolation",63416.5714285714,NA,"linear interpolation",92982.8,NA,"linear interpolation",46.7542691459373,62710,20078655,1.48274278424494,0.00463092771901305
"Sri Lanka",2008,34641.2857142857,NA,"linear interpolation",74649.7142857143,NA,"linear interpolation",91907,NA,"CIA World Factbook (2010 to 2012)",37.6916727934605,62710,20285643,1.46558762557806,0.00453064268162463
"Sri Lanka",2009,25809.1428571429,NA,"linear interpolation",85882.8571428571,NA,"linear interpolation",103000,NA,"linear interpolation",25.0574202496533,62710,20482477,1.64248126295647,0.00502868866885582
"Sri Lanka",2010,16977,NA,"CIA World Factbook (2013 to 2023)",97116,NA,"CIA World Factbook (2013 to 2023)",114093,NA,"CIA World Factbook (2013 to 2023)",14.8799663432463,62710,20668557,1.81937490033487,0.0055201241189697
"St. Helena",2002,168,"Saint Helena 118km Ascension 40 km Tristan da Cunha 10 km","CIA World Factbook (2006 to 2009)",30,"Saint Helena 20 km Ascension 0 km Tristan da Cunha 10 km","CIA World Factbook (2006 to 2009)",198,"Saint Helena 138 km Ascension 40 km Tristan da Cunha 20 km","CIA World Factbook (2006 to 2009)",84.8484848484848,NA,NA,NA,NA
"St. Helena",2002,168,"Saint Helena 118 km Ascension 40 km Tristan da Cunha 10 km","CIA World Factbook (2006 to 2009)",30,"Saint Helena 20 km Ascension 0 km Tristan da Cunha 10 km","CIA World Factbook (2006 to 2009)",198,"Saint Helena 138 km Ascension 40 km Tristan da Cunha 20 km","CIA World Factbook (2006 to 2009)",84.8484848484848,NA,NA,NA,NA
"St. Helena, Ascension, and Tristan da Cunha",2002,168,"Saint Helena 118 km Ascension 40 km Tristan da Cunha 10 km","CIA World Factbook (2010 to 2023)",30,"Saint Helena 20 km Ascension 0 km Tristan da Cunha 10 km","CIA World Factbook (2010 to 2023)",198,"Saint Helena 138 km Ascension 40 km Tristan da Cunha 20 km","CIA World Factbook (2010 to 2023)",84.8484848484848,NA,NA,NA,NA
"St. Helena, Ascension, and Tristan da Cunha",2002,168,"Saint Helena 118 km Ascension 40 km Tristan da Cunha 10 km","CIA World Factbook (2010 to 2023)",30,"Saint Helena 20 km Tristan da Cunha 10 km","CIA World Factbook (2010 to 2023)",198,"Saint Helena 138 km Ascension 40 km Tristan da Cunha 20 km","CIA World Factbook (2010 to 2023)",84.8484848484848,NA,NA,NA,NA
"St. Kitts and Nevis",2002,163,NA,"CIA World Factbook (2008 to 2023)",220,NA,"CIA World Factbook (2008 to 2023)",383,NA,"CIA World Factbook (2009 to 2023)",42.5587467362924,260,46264,1.47307692307692,0.00827857513401349
"St. Lucia",2000,48,NA,"CIA World Factbook (2006 to 2007)",862,NA,"CIA World Factbook (2006 to 2007)",910,NA,"CIA World Factbook (2006 to 2007)",5.27472527472527,610,159500,1.49180327868852,0.00570532915360502
"St. Lucia",2001,120.636363636364,NA,"linear interpolation",816.636363636364,NA,"linear interpolation",1060,NA,"linear interpolation",11.3807890222985,610,160594,1.73770491803279,0.00660049565986276
"St. Lucia",2002,193.272727272727,NA,"linear interpolation",771.272727272727,NA,"linear interpolation",1210,NA,"CIA World Factbook (2008 to 2012)",15.9729526671675,610,161799,1.98360655737705,0.00747841457610986
"St. Lucia",2003,265.909090909091,NA,"linear interpolation",725.909090909091,NA,"linear interpolation",1210,NA,"linear interpolation",21.9759579263711,610,163047,1.98360655737705,0.00742117303599576
"St. Lucia",2004,338.545454545455,NA,"linear interpolation",680.545454545455,NA,"linear interpolation",1210,NA,"linear interpolation",27.9789631855748,610,164239,1.98360655737705,0.00736731227053258
"St. Lucia",2005,411.181818181818,NA,"linear interpolation",635.181818181818,NA,"linear interpolation",1210,NA,"linear interpolation",33.9819684447784,610,165386,1.98360655737705,0.00731621781771129
"St. Lucia",2006,483.818181818182,NA,"linear interpolation",589.818181818182,NA,"linear interpolation",1210,NA,"linear interpolation",39.984973703982,610,166470,1.98360655737705,0.0072685769207665
"St. Lucia",2007,556.454545454545,NA,"linear interpolation",544.454545454545,NA,"linear interpolation",1210,NA,"linear interpolation",45.9879789631856,610,167518,1.98360655737705,0.00722310438281259
"St. Lucia",2008,629.090909090909,NA,"linear interpolation",499.090909090909,NA,"linear interpolation",1210,NA,"linear interpolation",51.9909842223892,610,168576,1.98360655737705,0.00717777145026576
"St. Lucia",2009,701.727272727273,NA,"linear interpolation",453.727272727273,NA,"linear interpolation",1210,NA,"linear interpolation",57.9939894815928,610,169688,1.98360655737705,0.00713073405308566
"St. Lucia",2010,774.363636363636,NA,"linear interpolation",408.363636363636,NA,"linear interpolation",1210,NA,"linear interpolation",63.9969947407964,610,170935,1.98360655737705,0.00707871413110247
"St. Lucia",2011,847,NA,"CIA World Factbook (2013 to 2023)",363,NA,"CIA World Factbook (2013 to 2023)",1210,NA,"CIA World Factbook (2013 to 2023)",70,610,172145,1.98360655737705,0.00702895814574922
"St. Pierre and Miquelon",2000,80,NA,"CIA World Factbook (2008 to 2012)",37,NA,"CIA World Factbook (2008 to 2012)",117,NA,"CIA World Factbook (2008 to 2012)",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2001,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2002,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2003,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2004,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2005,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2006,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2007,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2008,80,NA,"linear interpolation",37,NA,"linear interpolation",117,NA,"linear interpolation",68.3760683760684,NA,NA,NA,NA
"St. Pierre and Miquelon",2009,80,NA,"CIA World Factbook (2013 to 2023)",37,NA,"CIA World Factbook (2013 to 2023)",117,NA,"CIA World Factbook (2013 to 2023)",68.3760683760684,NA,NA,NA,NA
"St. Vincent and the Grenadines",2003,580,NA,"CIA World Factbook (2006 to 2018)",249,NA,"CIA World Factbook (2006 to 2018)",829,NA,"CIA World Factbook (2006 to 2018)",69.9638118214717,390,113108,2.12564102564103,0.0073292782119744
"Sudan",1999,4320,NA,"CIA World Factbook (2006 to 2007)",7580,NA,"CIA World Factbook (2006 to 2007)",11900,NA,"CIA World Factbook (2006 to 2007)",36.3025210084034,2376000,25634162,0.00500841750841751,0.000464224264479564
"Sudan",2000,4320,NA,"CIA World Factbook (2008 to 2018)",7580,NA,"CIA World Factbook (2008 to 2018)",11900,NA,"CIA World Factbook (2008 to 2018)",36.3025210084034,2376000,26298773,0.00500841750841751,0.000452492593475749
"Sudan",2001,4513.68421052632,NA,"linear interpolation",8391.57894736842,NA,"linear interpolation",12905.2631578947,NA,"linear interpolation",34.9755301794454,2376000,26947253,0.00543150806308701,0.000478908301261533
"Sudan",2002,4707.36842105263,NA,"linear interpolation",9203.15789473684,NA,"linear interpolation",13910.5263157895,NA,"linear interpolation",33.8403329549754,2376000,27570318,0.00585459861775651,0.000504547184250449
"Sudan",2003,4901.05263157895,NA,"linear interpolation",10014.7368421053,NA,"linear interpolation",14915.7894736842,NA,"linear interpolation",32.8581510232886,2376000,28188977,0.00627768917242601,0.000529135536691672
"Sudan",2004,5094.73684210526,NA,"linear interpolation",10826.3157894737,NA,"linear interpolation",15921.0526315789,NA,"linear interpolation",32,2376000,28831550,0.00670077972709552,0.000552209389768464
"Sudan",2005,5288.42105263158,NA,"linear interpolation",11637.8947368421,NA,"linear interpolation",16926.3157894737,NA,"linear interpolation",31.2437810945274,2376000,29540577,0.00712387028176502,0.000572985280195227
"Sudan",2006,5482.1052631579,NA,"linear interpolation",12449.4736842105,NA,"linear interpolation",17931.5789473684,NA,"linear interpolation",30.5723510419724,2376000,30332968,0.00754696083643452,0.00059115807419071
"Sudan",2007,5675.78947368421,NA,"linear interpolation",13261.0526315789,NA,"linear interpolation",18936.8421052632,NA,"linear interpolation",29.9722067815453,2376000,31191163,0.00797005139110402,0.000607122027006917
"Sudan",2008,5869.47368421053,NA,"linear interpolation",14072.6315789474,NA,"linear interpolation",19942.1052631579,NA,"linear interpolation",29.4325679598839,2376000,32065241,0.00839314194577352,0.000621922824879373
"Sudan",2009,6063.15789473684,NA,"linear interpolation",14884.2105263158,NA,"linear interpolation",20947.3684210526,NA,"linear interpolation",28.9447236180904,2376000,32948155,0.00881623250044303,0.000635767569414816
"Sudan",2010,6256.84210526316,NA,"linear interpolation",15695.7894736842,NA,"linear interpolation",21952.6315789474,NA,"linear interpolation",28.5015583792855,2376000,33739933,0.00923932305511253,0.000650642417664178
"Sudan",2011,6450.52631578947,NA,"linear interpolation",16507.3684210526,NA,"linear interpolation",22957.8947368421,NA,"linear interpolation",28.0972031178358,2376000,34419624,0.00966241360978203,0.00066700016063052
"Sudan",2012,6644.21052631579,NA,"linear interpolation",17318.9473684211,NA,"linear interpolation",23963.1578947368,NA,"linear interpolation",27.7267735558972,1868000,35159792,0.0128282429843345,0.000681550047131588
"Sudan",2013,6837.8947368421,NA,"linear interpolation",18130.5263157895,NA,"linear interpolation",24968.4210526316,NA,"linear interpolation",27.3861720067454,1868000,35990704,0.0133663924264623,0.00069374639219704
"Sudan",2014,7031.57894736842,NA,"linear interpolation",18942.1052631579,NA,"linear interpolation",25973.6842105263,NA,"linear interpolation",27.0719351570415,1868000,37003245,0.0139045418685901,0.000701929903999671
"Sudan",2015,7225.26315789474,NA,"linear interpolation",19753.6842105263,NA,"linear interpolation",26978.9473684211,NA,"linear interpolation",26.7811158798283,1868000,38171178,0.0144426913107179,0.000706788440441137
"Sudan",2016,7418.94736842105,NA,"linear interpolation",20565.2631578947,NA,"linear interpolation",27984.2105263158,NA,"linear interpolation",26.5111905209705,1868000,39377169,0.0149808407528457,0.000710670960787348
"Sudan",2017,7612.63157894737,NA,"linear interpolation",21376.8421052632,NA,"linear interpolation",28989.4736842105,NA,"linear interpolation",26.2599854756717,1868000,40679828,0.0155189901949735,0.000712625276690219
"Sudan",2018,7806.31578947368,NA,"linear interpolation",22188.4210526316,NA,"linear interpolation",29994.7368421053,NA,"linear interpolation",26.0256185295666,1868000,41999059,0.0160571396371013,0.00071417640195475
"Sudan",2019,8000,NA,"CIA World Factbook (2020 to 2023)",23000,NA,"CIA World Factbook (2020 to 2023)",31000,NA,"CIA World Factbook (2020 to 2023)",25.8064516129032,1868000,43232093,0.0165952890792291,0.000717059893445362
"Suriname",2001,4513.68421052632,NA,"linear interpolation",8391.57894736842,NA,"linear interpolation",12905.2631578947,NA,"linear interpolation",34.9755301794454,156000,487394,0.0827260458839406,0.026478091970551
"Suriname",2002,4707.36842105263,NA,"linear interpolation",9203.15789473684,NA,"linear interpolation",13910.5263157895,NA,"linear interpolation",33.8403329549754,156000,495666,0.08917004048583,0.0280643141062519
"Suriname",2002,1168,NA,"CIA World Factbook (2006)",3324,NA,"CIA World Factbook (2006)",4492,NA,"CIA World Factbook (2006)",26.0017809439003,156000,495666,0.0287948717948718,0.00906255421997878
"Suriname",2002,4707.36842105263,NA,"linear interpolation",9203.15789473684,NA,"linear interpolation",4492,NA,"CIA World Factbook (2006)",104.794488447298,156000,495666,0.0287948717948718,0.00906255421997878
"Suriname",2002,4707.36842105263,NA,"linear interpolation",3324,NA,"CIA World Factbook (2006)",13910.5263157895,NA,"linear interpolation",33.8403329549754,156000,495666,0.08917004048583,0.0280643141062519
"Suriname",2002,1168,NA,"CIA World Factbook (2006)",9203.15789473684,NA,"linear interpolation",13910.5263157895,NA,"linear interpolation",8.39651910707529,156000,495666,0.08917004048583,0.0280643141062519
"Suriname",2002,1168,NA,"CIA World Factbook (2006)",3324,NA,"CIA World Factbook (2006)",13910.5263157895,NA,"linear interpolation",8.39651910707529,156000,495666,0.08917004048583,0.0280643141062519
"Suriname",2002,1168,NA,"CIA World Factbook (2006)",9203.15789473684,NA,"linear interpolation",4492,NA,"CIA World Factbook (2006)",26.0017809439003,156000,495666,0.0287948717948718,0.00906255421997878
"Suriname",2002,4707.36842105263,NA,"linear interpolation",3324,NA,"CIA World Factbook (2006)",4492,NA,"CIA World Factbook (2006)",104.794488447298,156000,495666,0.0287948717948718,0.00906255421997878
"Suriname",2003,4901.05263157895,NA,"linear interpolation",3185,NA,"CIA World Factbook (2019 to 2023)",14915.7894736842,NA,"linear interpolation",32.8581510232886,156000,503780,0.0956140350877193,0.0296077443997066
"Suriname",2003,1119,NA,"CIA World Factbook (2019 to 2023)",10014.7368421053,NA,"linear interpolation",14915.7894736842,NA,"linear interpolation",7.50211714890614,156000,503780,0.0956140350877193,0.0296077443997066
"Suriname",2003,1119,NA,"CIA World Factbook (2019 to 2023)",3185,NA,"CIA World Factbook (2019 to 2023)",4304,NA,"CIA World Factbook (2007 to 2023)",25.9990706319703,156000,503780,0.0275897435897436,0.00854341180674104
"Suriname",2003,4901.05263157895,NA,"linear interpolation",10014.7368421053,NA,"linear interpolation",4304,NA,"CIA World Factbook (2007 to 2023)",113.872040696537,156000,503780,0.0275897435897436,0.00854341180674104
"Suriname",2003,1119,NA,"CIA World Factbook (2019 to 2023)",3185,NA,"CIA World Factbook (2019 to 2023)",14915.7894736842,NA,"linear interpolation",7.50211714890614,156000,503780,0.0956140350877193,0.0296077443997066
"Suriname",2003,1119,NA,"CIA World Factbook (2019 to 2023)",10014.7368421053,NA,"linear interpolation",4304,NA,"CIA World Factbook (2007 to 2023)",25.9990706319703,156000,503780,0.0275897435897436,0.00854341180674104
"Suriname",2003,4901.05263157895,NA,"linear interpolation",3185,NA,"CIA World Factbook (2019 to 2023)",4304,NA,"CIA World Factbook (2007 to 2023)",113.872040696537,156000,503780,0.0275897435897436,0.00854341180674104
"Suriname",2003,4901.05263157895,NA,"linear interpolation",10014.7368421053,NA,"linear interpolation",14915.7894736842,NA,"linear interpolation",32.8581510232886,156000,503780,0.0956140350877193,0.0296077443997066
"Suriname",2004,5094.73684210526,NA,"linear interpolation",10826.3157894737,NA,"linear interpolation",15921.0526315789,NA,"linear interpolation",32,156000,510572,0.102058029689609,0.0311827766340084
"Suriname",2005,5288.42105263158,NA,"linear interpolation",11637.8947368421,NA,"linear interpolation",16926.3157894737,NA,"linear interpolation",31.2437810945274,156000,516220,0.108502024291498,0.0327889577882951
"Suriname",2006,5482.1052631579,NA,"linear interpolation",12449.4736842105,NA,"linear interpolation",17931.5789473684,NA,"linear interpolation",30.5723510419724,156000,522023,0.114946018893387,0.0343501702939687
"Suriname",2007,5675.78947368421,NA,"linear interpolation",13261.0526315789,NA,"linear interpolation",18936.8421052632,NA,"linear interpolation",29.9722067815453,156000,527946,0.121390013495277,0.0358688996701616
"Suriname",2008,5869.47368421053,NA,"linear interpolation",14072.6315789474,NA,"linear interpolation",19942.1052631579,NA,"linear interpolation",29.4325679598839,156000,533938,0.127834008097166,0.0373491028230954
"Suriname",2009,6063.15789473684,NA,"linear interpolation",14884.2105263158,NA,"linear interpolation",20947.3684210526,NA,"linear interpolation",28.9447236180904,156000,539987,0.134278002699055,0.0387923568920227
"Suriname",2010,6256.84210526316,NA,"linear interpolation",15695.7894736842,NA,"linear interpolation",21952.6315789474,NA,"linear interpolation",28.5015583792855,156000,546080,0.140721997300945,0.0402003947753944
"Suriname",2011,6450.52631578947,NA,"linear interpolation",16507.3684210526,NA,"linear interpolation",22957.8947368421,NA,"linear interpolation",28.0972031178358,156000,552146,0.147165991902834,0.0415793915682484
"Suriname",2012,6644.21052631579,NA,"linear interpolation",17318.9473684211,NA,"linear interpolation",23963.1578947368,NA,"linear interpolation",27.7267735558972,156000,558111,0.153609986504723,0.0429361863405968
"Suriname",2013,6837.8947368421,NA,"linear interpolation",18130.5263157895,NA,"linear interpolation",24968.4210526316,NA,"linear interpolation",27.3861720067454,156000,563947,0.160053981106613,0.0442744106319062
"Suriname",2014,7031.57894736842,NA,"linear interpolation",18942.1052631579,NA,"linear interpolation",25973.6842105263,NA,"linear interpolation",27.0719351570415,156000,569682,0.166497975708502,0.0455933032999574
"Suriname",2015,7225.26315789474,NA,"linear interpolation",19753.6842105263,NA,"linear interpolation",26978.9473684211,NA,"linear interpolation",26.7811158798283,156000,575475,0.172941970310391,0.0468811805350729
"Suriname",2016,7418.94736842105,NA,"linear interpolation",20565.2631578947,NA,"linear interpolation",27984.2105263158,NA,"linear interpolation",26.5111905209705,156000,581453,0.179385964912281,0.0481280697258691
"Suriname",2017,7612.63157894737,NA,"linear interpolation",21376.8421052632,NA,"linear interpolation",28989.4736842105,NA,"linear interpolation",26.2599854756717,156000,587559,0.18582995951417,0.0493388301161424
"Suriname",2018,7806.31578947368,NA,"linear interpolation",22188.4210526316,NA,"linear interpolation",29994.7368421053,NA,"linear interpolation",26.0256185295666,156000,593715,0.192273954116059,0.0505204295699204
"Svalbard",2020,NA,NA,NA,NA,NA,NA,40,NA,"CIA World Factbook (2020 to 2023)",NA,NA,NA,NA,NA
"Sweden",2003,132339,"including 1544 km of expressways","CIA World Factbook (2006)",292642,NA,"CIA World Factbook (2006)",424981,NA,"CIA World Factbook (2006)",31.1399803755933,407339.7,8958229,1.04330857021793,0.0474402920487967
"Sweden",2004,129651,"includes 1591 km of expressways","CIA World Factbook (2007)",295296,NA,"CIA World Factbook (2007)",424947,NA,"CIA World Factbook (2007)",30.509922413854,407339.7,8993531,1.04322510180078,0.0472502957959449
"Sweden",2005,132063.25,NA,"linear interpolation",292972,NA,"linear interpolation",425035.25,NA,"linear interpolation",31.0711288063755,407339.7,9029572,1.04344175144235,0.047071472490612
"Sweden",2006,134475.5,NA,"linear interpolation",290648,NA,"linear interpolation",425123.5,NA,"linear interpolation",31.6321022008899,407339.7,9080505,1.04365840108391,0.0468171649043748
"Sweden",2007,136887.75,NA,"linear interpolation",288324,NA,"linear interpolation",425211.75,NA,"linear interpolation",32.1928427424689,407339.7,9148092,1.04387505072548,0.0464809219233912
"Sweden",2008,139300,"includes 1740 km of expressways","CIA World Factbook (2008 to 2009)",286000,NA,"CIA World Factbook (2008 to 2009)",425300,NA,"CIA World Factbook (2008 to 2009)",32.753350576064,407339.7,9219637,1.04409170036704,0.0461297988196281
"Sweden",2009,137372,NA,"linear interpolation",365206,NA,"linear interpolation",572900,"includes 1855 km of expressways","CIA World Factbook (2010 to 2012)",23.978355733985,407339.7,9298515,1.40644282892141,0.0616119885809723
"Sweden",2010,135444,NA,"CIA World Factbook (2013 to 2016)",444412,NA,"CIA World Factbook (2013 to 2016)",579564,"includes 1913 km of expressways","CIA World Factbook (2013 to 2016)",23.3699815723544,407339.7,9378126,1.42280263868216,0.061799553556862
"Sweden",2011,136220,NA,"linear interpolation",442515.666666667,NA,"linear interpolation",578492.333333333,NA,"linear interpolation",23.5474166468354,407339.7,9449213,1.42017174690641,0.0612212184584402
"Sweden",2012,136996,NA,"linear interpolation",440619.333333333,NA,"linear interpolation",577420.666666667,NA,"linear interpolation",23.7255103442782,407339.7,9519374,1.41754085513066,0.0606574199802074
"Sweden",2013,137772,NA,"linear interpolation",438723,NA,"linear interpolation",576349,NA,"linear interpolation",23.9042663386247,407339.7,9600379,1.41490996335491,0.0600339840750037
"Sweden",2014,138548,NA,"linear interpolation",436826.666666667,NA,"linear interpolation",575277.333333333,NA,"linear interpolation",24.0836883311933,407339.7,9696110,1.41227907157916,0.0593307350404784
"Sweden",2015,139324,NA,"linear interpolation",434930.333333333,NA,"linear interpolation",574205.666666667,NA,"linear interpolation",24.2637800509341,407310.64,9799186,1.40974875261463,0.0585972821279917
"Sweden",2016,140100,NA,"CIA World Factbook (2017 to 2023)",433034,NA,"CIA World Factbook (2017 to 2023)",573134,"includes 2050 km of expressways","CIA World Factbook (2017 to 2023)",24.4445452546874,407310.64,9923085,1.40711767313518,0.0577576429104457
"Switzerland",2004,71297,"including 1726 of expressways","CIA World Factbook (2006 to 2007)",NA,NA,NA,71297,NA,"CIA World Factbook (2006 to 2007)",100,39518.694,7389625,1.80413350704353,0.00964825684659235
"Switzerland",2004,71297,"includes 1728 of expressways","CIA World Factbook (2006 to 2007)",NA,NA,NA,71297,NA,"CIA World Factbook (2006 to 2007)",100,39518.694,7389625,1.80413350704353,0.00964825684659235
"Switzerland",2005,71297.5,NA,"linear interpolation",NA,NA,NA,71297.5,NA,"linear interpolation",100,39517.47,7437115,1.80420204026219,0.0095867147408639
"Switzerland",2006,71298,"includes 1758 of expressways","CIA World Factbook (2008 to 2009)",NA,NA,NA,71298,NA,"CIA World Factbook (2008 to 2009)",100,39516.245,7483934,1.8042706233854,0.00952680769231797
"Switzerland",2007,71326.6666666667,NA,"linear interpolation",NA,NA,NA,71326.6666666667,NA,"linear interpolation",100,39515.02,7551117,1.80505201988172,0.00944584313375977
"Switzerland",2008,71355.3333333333,NA,"linear interpolation",NA,NA,NA,71355.3333333333,NA,"linear interpolation",100,39514.422,7647675,1.80580481054065,0.00933033024197986
"Switzerland",2009,71384,"includes 1793 of expressways","CIA World Factbook (2010)",NA,NA,NA,71384,NA,"CIA World Factbook (2010)",100,39513.824,7743831,1.80655762398496,0.00921817637807437
"Switzerland",2010,71454,"includes 1790 of expressways","CIA World Factbook (2011 to 2012)",NA,NA,NA,71454,NA,"CIA World Factbook (2011 to 2012)",100,39513.225,7824909,1.80835656922461,0.00913160779249957
"Switzerland",2011,71464,"includes 1415 of expressways","CIA World Factbook (2013 to 2018)",NA,NA,NA,71464,NA,"CIA World Factbook (2013 to 2018)",100,39512.626,7912398,1.80863706704789,0.00903190158027945
"Switzerland",2012,71479.5,NA,"linear interpolation",NA,NA,NA,71479.5,NA,"linear interpolation",100,39512.028,7996861,1.809056725714,0.00893844472224789
"Switzerland",2013,71495,NA,"linear interpolation",NA,NA,NA,71495,NA,"linear interpolation",100,39511.428,8089346,1.80947648867563,0.00883816812879558
